"isSpam","isRe","underscore","priority","isInReplyTo","sortedRec","subPunc","multipartText","hasImages","isPGPsigned","subSpamWords","noHost","numEnd","isYelling","isOrigMsg","isDear","isWrote","numLines","bodyCharCt","subExcCt","subQuesCt","numAtt","numRec","perCaps","hour","perHTML","subBlanks","forwards","avgWordLen","numDlr"
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",744,33624,0,0,0,1,7.015747,4,0,10.41667,0,4.403871,12
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",84,3431,0,0,0,1,15.78288,7,0,8.333333,0,4.668616,6
"T","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",110,2091,0,0,0,0,30.83671,11,0,20.83333,0,4.504559,4
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",33,1350,1,0,0,1,4.319853,16,0,11.36364,0,4.404858,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,1053,0,0,0,1,17.07617,19,0,15.38462,0,5.184713,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,1053,0,0,0,1,17.07617,21,0,15.68627,0,5.217949,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",201,6499,3,0,0,0,21.80072,3,0,17.07317,0,4.407407,14
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",37,1481,0,0,0,1,48.9605,10,0,54.71698,2.702703,3.616541,0
"T","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F",109,7142,0,0,0,0,5.232768,11,0,18.51852,0,4.692633,6
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",115,3534,1,0,0,1,17.06317,15,0,13.11475,0,3.996721,17
"T","F","F","F","F","T","F","F","F","F","F","T","T","F","F","F","F",40,1571,1,0,0,1,2.904239,23,0,13.33333,0,4.976562,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",84,3431,0,0,0,1,15.78288,1,0,8.333333,0,4.668616,6
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",51,1109,0,1,0,1,7.331042,1,0,18.18182,0,4.744565,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",84,3431,0,0,0,1,15.78288,8,0,8.333333,0,4.668616,6
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",126,3151,0,0,0,1,14.1048,8,0,12.5,0,4.967462,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",56,1068,0,0,0,1,15.63786,4,0,70.68966,0,4.764706,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",56,1068,0,0,0,1,15.61644,4,0,70.68966,0,4.771242,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,514,NA,NA,0,1,3.791469,5,0,NA,0,4.906977,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",52,1236,1,0,0,1,14.17234,8,0,14.63415,0,4.691489,1
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",60,1782,0,0,0,1,5.072464,21,0,12.19512,0,4.437299,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",60,1782,0,0,0,1,5.072464,21,0,11.62791,0,4.437299,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F",27,1012,1,0,0,1,3.217822,23,0,17.64706,0,4.67052,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",58,1117,2,0,0,1,10.84967,2,0,46.2963,0,3.75,3
"T","F","T","F","F","T","F","F","F","F","F","F","T","F","F","F","F",15,5441,1,0,0,1,13.50374,6,0,18,0,4.246711,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",64,2484,1,0,0,1,15.20958,8,0,14.81481,0,3.761261,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",77,2390,0,0,0,1,34.39575,9,27.32134,12.5,2.597403,4.126027,3
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",8,474,0,0,0,1,3.892216,13,0,14.28571,0,4.337662,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",19,859,0,0,0,1,16.34183,14,0,12.5,0,4.417219,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",39,838,0,1,0,1,6.501548,0,0,15.15152,0,4.141026,1
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",39,838,0,1,0,1,6.501548,1,0,17.30769,0,4.141026,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",106,2230,2,0,0,1,10.29659,2,0,12.2449,0,4.89589,2
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",514,8393,0,0,0,1,33.07195,3,0,15.625,0,4.62466,17
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",38,1777,2,0,0,1,20.74883,3,0,55.10204,0,4.451389,0
"T","F","F","T","F","T","F","F","F","F","T","F","F","T","F","F","F",253,14023,0,0,0,1,58.67465,6,0,14.66667,0,5.614498,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",48,1068,0,0,0,9,4.624277,7,0,8.333333,0,4.325,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",33,1027,1,0,0,1,4.436451,8,0,10.34483,0,4.483871,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",348,12184,0,0,1,1,6.988934,10,0,10,5.747126,4.530343,7
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",38,1777,2,0,0,1,20.74883,12,0,57.44681,0,4.451389,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",46,1669,2,0,0,1,40.10239,13,0,58.33333,0,4.126761,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",88,1487,1,0,0,1,19.69887,15,0,16.07143,0,3.041985,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",46,1669,2,0,0,1,40.10239,23,0,58.33333,0,4.126761,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",750,34226,0,0,0,1,7.930697,11,0,10.41667,0,4.330937,10
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",64,1118,2,0,0,1,10.89239,15,0,44.64286,0,3.735294,3
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",55,1129,2,0,0,1,10.84967,17,0,44.64286,0,3.677885,3
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",33,1027,0,0,0,1,8.827586,19,0,15.78947,0,4.801325,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",253,8340,0,0,0,1,11.82825,20,39.59511,13.33333,0.3952569,3.539216,4
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",36,996,0,0,0,1,7.242694,6,0,10.41667,0,4.79878,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",34,1027,1,0,0,1,4.436451,7,0,10.34483,0,4.483871,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,511,0,0,0,1,3.809524,10,0,14.63415,0,4.941176,0
"T","F","F","T","F","T","F","F","F","F","T","F","T","T","F","F","F",36,660,3,0,0,1,10.17964,2,0,32.14286,0,4.433628,2
"T","F","F","T","F","T","F","F","F","F","T","F","T","T","F","F","F",36,660,3,0,0,1,10.17964,2,0,32.14286,0,4.433628,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",51,1109,0,1,0,1,7.331042,4,0,11.11111,0,4.744565,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",132,5409,1,0,0,1,35.70982,4,0,10,1.515152,3.744731,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",60,1994,1,0,0,1,6.266667,7,0,15.71429,0,4.62963,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",122,3321,0,0,0,0,5.598456,8,0,15.09434,0,4.111111,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",123,3321,0,0,0,0,5.598456,9,0,17.30769,0,4.111111,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",44,1527,NA,NA,0,0,29.28786,13,0,NA,0,3.940711,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",55,3908,0,0,0,15,7.335614,17,47.48011,8.333333,0,4.053929,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","T","F","F","F",53,2068,0,0,0,1,12.01952,18,0,15.38462,0,4.863501,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",406,10631,0,0,0,1,18.78311,22,0,15.78947,0,3.992145,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",69,4226,0,0,0,1,27.43183,23,0,9.677419,4.347826,3.751145,2
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",72,4277,0,0,0,1,27.82258,0,0,9.375,5.555556,3.66322,2
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",70,4220,0,0,0,1,27.45418,0,0,9.677419,4.285714,3.759571,2
"T","F","F","F","F","T","T","F","F","F","F","F","T","F","F","F","F",61,1800,1,0,0,1,18.10137,4,0,6.896552,0,3.677515,2
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",321,11331,0,0,1,1,8.652061,9,0,10,4.361371,4.635112,6
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,516,NA,NA,0,1,3.791469,12,0,NA,0,4.850575,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",48,1278,0,0,0,0,39.28994,13,0,13.04348,0,4.142157,2
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",17,509,2,0,0,1,4.622871,14,0,6.976744,0,4.892857,0
"T","F","T","F","F","T","F","F","F","F","F","F","T","F","F","F","F",160,8205,0,0,0,7,10.40872,7,81.50745,15.38462,0,4.33294,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",130,7694,0,0,0,6,32.81818,4,27.41829,5.263158,0,4.459459,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",131,7695,0,0,0,10,32.81818,17,27.41228,5.128205,0,4.459459,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",130,7695,0,0,0,10,32.81818,17,27.41228,5.128205,0,4.459459,0
"T","F","T","F","F","T","F","F","F","F","F","F","T","F","F","F","F",162,8181,0,0,0,8,10.52922,5,81.18289,11.11111,0,4.324195,0
"T","F","T","F","F","T","F","F","F","F","F","F","T","F","F","F","F",162,8178,0,0,0,8,10.52922,12,81.22578,10.71429,0,4.324195,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",101,4476,1,0,0,8,8.650647,13,76.73291,15.71429,0,3.989676,11
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",78,2908,0,0,0,14,18.02015,6,74.77961,6.976744,0,4.522788,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",131,7753,0,0,0,1,32.17469,15,27.04457,10.71429,0,4.476064,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",7,77,0,0,0,1,7.8125,9,0,14.81481,0,4.571429,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",39,883,0,0,0,1,17.05298,9,0,6.349206,0,4.755906,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",39,855,0,0,0,1,15.9322,21,0,5.714286,0,4.758065,1
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",57,2701,0,0,0,7,19.05896,21,72.99679,11.36364,0,3.642082,0
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",77,2609,0,0,0,1,5.603865,4,0,11.42857,0,4.549451,0
"T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F",39,828,0,2,0,2,15.57093,14,0,14.03509,0,4.77686,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",43,1289,0,0,0,NA,9.050773,20,0,16.12903,0,4.768421,9
"T","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F",39,870,0,0,0,3,17.22408,1,0,7.142857,0,4.746032,1
"T","F","F","F","F","T","F","F","F","F","T","T","F","F","F","F","F",20,1046,0,0,0,1,4.396985,16,0,16.12903,0,4.47191,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",13,325,0,0,0,9,4.782609,15,52.05479,7.317073,0,3.770492,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",57,1669,1,0,0,1,8.054841,23,0,16.66667,0,4.668,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,431,0,0,1,1,19.31818,12,0,10.6383,0,4.061538,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",130,3455,0,0,1,21,14.3764,22,0,7.692308,0,4.959259,6
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",64,3658,0,0,0,1,54.33301,8,0,12.76596,0,5.612022,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",44,1856,0,0,0,1,3.537415,2,0,8.333333,0,4.468085,2
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",28,1025,0,0,0,1,2.713178,9,0,13.33333,0,4.552941,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,616,1,0,0,0,2.994012,12,0,13.63636,0,4.473214,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",42,1190,0,0,0,1,11.25,9,0,11.11111,0,4.971751,0
"T","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F",40,1167,0,0,1,1,11.53846,0,0,17.5,0,5.032258,7
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",12,724,1,0,0,1,43.32756,6,0,12.76596,0,4.579365,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",24,706,0,0,0,1,9.185804,13,0,16.66667,0,4.435185,2
"T","F","F","F","F","T","F","T","F","F","F","F","T","F","F","F","F",108,3977,0,0,1,1,11.52521,5,0,9.756098,0,4.801504,2
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",18,981,0,0,0,1,1.413882,5,0,5.128205,0,4.576471,1
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",18,981,0,0,0,1,1.413882,5,0,5.128205,0,4.576471,1
"T","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F",163,5984,0,0,5,1,47.10191,22,0,11.76471,0,3.365488,18
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",40,2007,2,0,0,1,2.093909,5,0,15.38462,0,4.879257,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",40,2007,2,0,0,1,2.093909,5,0,15.38462,0,4.879257,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",40,2007,2,0,0,1,2.093909,5,0,15.38462,0,4.879257,0
"T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,460,0,0,0,1,3.296703,5,0,4.761905,0,4.727273,0
"T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,460,0,0,0,1,3.296703,5,0,4.761905,0,4.727273,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",40,1966,2,0,0,1,1.821731,5,0,15.38462,0,4.818182,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",40,1966,2,0,0,1,1.821731,5,0,15.38462,0,4.818182,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",40,1966,2,0,0,1,1.821731,5,0,15.38462,0,4.818182,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",71,1388,3,0,0,1,2.673797,7,0,10.34483,0,4.4,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F",53,2558,0,0,0,1,6.857977,5,0,13.7931,0,4.781395,4
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","T","F",19,2371,0,0,0,1,6.973059,3,0,5.263158,0,4.5179,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","T","F",16,2334,0,0,0,1,7.085346,3,0,5.263158,0,4.510896,1
"T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",9,226,0,0,0,1,3.333333,21,0,7.692308,0,4.090909,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",33,1499,0,1,0,1,3.324808,4,0,13.51351,3.030303,4.564202,2
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",33,1499,0,1,0,1,3.324808,4,0,13.51351,3.030303,4.564202,2
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",33,1499,0,1,0,1,3.324808,4,0,13.51351,3.030303,4.564202,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",35,2333,0,0,0,1,7.688172,18,0,14.28571,0,5.454545,0
"T","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F",317,12740,0,0,5,1,27.26853,18,0,6.666667,0,3.903187,10
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",39,1214,0,0,1,1,10.88889,0,0,12.5,0,4.945055,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,1393,0,0,0,1,14.7644,2,0,13.04348,0,5,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,1393,0,0,0,1,14.7644,2,0,13.04348,0,5,2
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",234,8697,0,0,0,1,14.1012,17,0,11.36364,1.282051,5.35476,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",2,780,0,1,0,1,0.5545287,2,90.05305,14.81481,0,4.161538,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",29,720,0,0,0,1,12.41135,22,0,3.571429,3.448276,4.40625,0
"T","F","F","F","F","T","F","T","F","F","F","F","T","F","F","F","F",7,44,1,0,1,1,23.52941,19,0,13.11475,0,4.857143,0
"T","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F",43,1556,3,0,1,NA,7.666099,17,0,14.86486,0,4.603922,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",43,1652,NA,NA,0,1,11.6321,16,0,NA,0,4.545082,6
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",62,2015,0,0,0,1,7.344214,17,46.37261,16.21622,0,4.186335,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",27,456,0,0,0,1,3.206997,0,0,10.71429,0,4.341772,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",27,455,0,0,0,1,3.216374,18,0,9.677419,0,4.329114,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",2,794,1,0,0,1,0.5424955,2,90.24707,15.78947,0,4.221374,0
"T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",274,10870,0,0,0,5,17.83066,1,77.77549,15,0,4.619557,59
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1680,0,0,0,1,38.96199,9,0,5.405405,0,5.181818,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1664,0,0,0,1,40.13353,10,0,5.263158,0,5.106061,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1672,0,0,0,1,39.60177,10,0,13.15789,0,5.078652,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",538,24057,0,0,0,15,30.80637,10,37.20371,16.36364,1.486989,3.993027,3
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1688,0,0,0,1,39.60756,10,0,7.142857,0,5.212121,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",40,1668,0,0,0,1,39.95601,10,0,5.555556,0,5.328125,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",42,1804,0,0,0,1,41.59231,12,0,6.666667,0,5.203571,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",42,1856,0,0,0,1,42.42424,13,0,8.108108,0,4.95,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",42,1836,0,0,0,1,42.06943,13,0,6.25,0,5.030822,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",42,1868,0,0,0,1,42.35137,14,0,6.666667,0,5.126712,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",42,1824,0,0,0,1,41.36519,15,0,12.82051,0,5.017123,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,531,1,0,0,68,3.740648,21,0,50,0,4.134021,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",104,2562,0,0,0,1,12.26006,5,51.05079,18.75,0.9615385,3.662132,0
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",13,412,0,4,0,1,2.479339,9,83.63171,6.976744,0,3.558824,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",77,1533,0,1,0,5,7.748777,15,0,12.5,0,4.661597,5
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",85,4214,0,0,0,0,6.526064,18,35.06129,13.88889,0,3.636758,0
"T","F","F","F","F","T","T","F","F","F","T","F","T","F","F","F","F",31,1807,2,0,0,5,13.62373,19,54.28227,9.52381,0,3.503247,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",42,4493,0,0,1,1,4.812073,20,0,9.090909,0,5.34551,0
"T","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F",47,1229,0,0,1,1,9.425287,22,0,17.24138,0,5.209581,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",3,630,0,0,0,1,1.392111,23,88.28383,11.76471,0,4.22549,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",10,355,0,0,0,8,1.339286,2,98.83041,9.677419,0,4.307692,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","T","F","F","F",106,3260,0,0,0,1,26.2099,7,0,15.78947,0,4.776623,9
"T","F","F","F","F","T","F","F","F","F","F","F","T","T","F","F","F",33,1985,0,0,0,1,6.792946,11,0,10.34483,0,4.264624,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","T","F","T","F",29,2421,0,0,1,1,8.500773,13,0,7.692308,0,4.545667,1
"T","F","T","F","F","T","F","F","F","F","F","F","T","T","F","T","F",142,5117,0,0,0,1,3.705498,22,0,5.263158,0,4.812354,3
"T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F",81,3602,0,0,0,1,8.567775,23,69.57576,15.25424,0,3.996593,0
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",134,4641,1,0,0,5,3.72969,0,80.63042,9.090909,0,4.153374,0
"T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",42,1395,0,0,1,1,13.84152,1,0,14.81481,0,4.863415,3
"T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",69,2853,0,0,0,1,3.463759,1,59.47547,8.695652,0,4.379213,1
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,529,0,0,0,1,14.69072,4,74.2,7.692308,0,4.619048,0
"T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",65,2725,0,0,0,1,8.186864,6,0,8.333333,0,4.62955,3
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",13,412,0,4,0,1,2.479339,10,83.63171,6.976744,0,3.558824,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",26,905,0,0,0,1,14.49893,22,0,14.54545,0,4.466667,0
"T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",220,8616,0,0,0,1,11.01218,23,51.62514,33.69565,0.9090909,3.580351,4
"T","F","F","F","F","T","T","F","F","F","F","F","T","F","F","F","F",20,158,0,0,0,10,4.901961,0,0,36,0,4.08,0
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",26,1125,1,0,0,1,35.23677,2,42.22846,9.677419,0,3.839572,0
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",398,15820,2,0,0,1,9.398233,3,28.9881,10.41667,1.005025,3.964961,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",230,17616,1,0,0,1,13.61951,1,0,10.52632,0.4347826,5.126618,51
"T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",268,10628,0,0,0,5,18.29171,3,78.74406,18.18182,0,4.602489,59
"T","F","F","F","F","T","F","F","F","F","T","F","T","F","F","F","F",75,3972,3,0,0,1,65.24765,4,10.38154,14.63415,0,3.817188,1
"T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",8,291,0,0,0,7,14.60674,20,71.58672,5.555556,0,3.490196,0
"T","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F",41,1155,0,0,1,1,12.13192,22,0,9.375,0,5.339623,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",74,1902,0,0,0,1,14.04494,23,0,9.375,0,4.045455,2
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",156,8452,0,4,0,NA,97.94101,1,0,0,0,1.377539,0
"T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",144,8452,0,4,0,NA,98.02283,2,0,0,0,1.375862,0
"T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",77,3051,0,0,0,1,21.97929,3,31.82957,10,2.597403,3.896861,2
